word,vowel,token,type,repetition,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,p0_id,p0prominence,a1p0_h1,a1p0_h2,a1p0_h3,a1p0,a1p0_compensated,freq_p1,amp_p1,a1p1,a1p1_compensated,a3p0,vwl_amp_rms,vwl_duration,timepoint,point_time,point_vwlpct,attempted_fix,status,errorflag,nasal,oral,nasalance,murmur,cog,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13
peep,i,120,oral,6,65,0.87,396,1438,-34.13,621,2427,-33.11,321,102,0.87,237,-9.61,-14.41,0.87,102,H1,10.47,0,10.48,15.27974,0,1.91394,904,-32.4,33.27,34.81749,-33.98106,0.0264466837,106,10,225.639045,100,LowF1Corrected,Auto,F1BelowH1,57.1791055999668,67.1307841329435,0.459972297641167,1.07688096792232,320.154017823437,462.119510443873,35.3604302600516,119.317103813334,134.98405727321,71.4524086284685,14.051853750612,-71.6855827972229,-69.1287445414079,-30.3847065525425,-1.71234966922689,-7.38361709883788,-36.9269675544649,-2.35268167502857
pond,ah,121,nd,7,237,7.81,35,1975,-30.73,651,2477,-31.79,801,101,9.16,237,7.81,6.52,9.16,101,H1,1.35,-1.35,0,1.28952,-1.35,0.86257,883,-30.93,38.74,40.04254,-40.94755,0.0366970064,170,1,227.222219,0,None,Auto,LoPitch,65.8724923834355,68.9118563283487,0.488725085761209,0.964815499652678,209.384001653766,624.674023671102,39.4997243567468,25.3350069685641,29.911661552705,-88.2340938367054,-40.5518693291056,39.3867578152944,7.75810564893787,31.8077999939166,21.9530251744651,-20.5522111177904,-2.87879453781524,14.2300841792792
pond,ah,121,nd,7,689,40.18,113,1097,28.88,201,2673,-0.07,520,108,38.22,237,36.04,33.13,38.22,108,H1,2.18,1.96,4.14,7.05463,1.96,3.9949,904,29.92,10.26,14.31326,-38.29406,0.0366970064,170,2,227.241113,11.11,None,Auto,None,68.187726796396,70.5914160905412,0.491339875560035,0.938120326369675,603.443793111027,668.629101231065,71.4532321666995,-3.18551037739375,-3.67470221964424,-115.805068956544,-49.9647017519323,35.7733146365482,11.0005582338326,22.1130128232252,28.276410510591,-20.5239922592819,-15.8020812874667,12.7018689728053
pond,ah,121,nd,7,668,40.23,95,1085,31,138,2623,-9.5,777,108,38.21,215,36.15,32.5,38.21,108,H1,2.06,2.02,4.08,7.72909,2.02,4.05573,904,29.78,10.45,14.75097,-47.71025,0.0366970064,170,3,227.260008,22.22,None,Auto,None,68.3819686468495,70.4282128889092,0.492629343829752,0.937633848960113,723.95034892423,638.620563922574,82.4163104378024,19.7403526913026,-24.4979144387395,-133.682631547666,-36.4476674589059,46.9355375325378,16.2051990282078,12.9752330346843,45.6183460012261,-11.3205813467574,-8.32567076124776,15.972602184392
pond,ah,121,nd,7,668,40.59,119,1102,31.69,172,2524,-10.55,1455,108,38.75,215,36.88,33.21,38.75,108,H1,1.86,1.84,3.71,7.38347,1.84,3.8757,904,30.54,10.05,14.0476,-49.30327,0.0366970064,170,4,227.278902,33.33,None,Auto,None,69.10477107351,70.6528931706267,0.494461405370898,0.940011573446043,228.538457880714,631.939260624288,101.87714676062,19.8783096528023,-19.0111229098146,-115.096716896463,-7.3738123255987,47.4329045063125,9.16615380719574,19.0091687988613,33.5095031002849,-12.7090391800438,-10.4520949998379,19.3626926873347
pond,ah,121,nd,7,668,41.69,137,1083,30.16,279,2531,-7.05,655,108,39.36,215,37.64,33.71,39.36,108,H1,1.72,2.33,4.05,7.98434,2.33,4.36616,904,33.36,8.33,12.07468,-46.41485,0.0366970064,170,5,227.297797,44.44,None,Auto,None,70.2187873717306,71.0088473127636,0.497202884751281,0.941559041746935,684.879139879768,658.544718402308,76.0634175413598,6.20491347142604,-23.778318655276,-118.173485970837,-32.3811171047129,29.1682012694715,0.086304856522293,34.1362955174615,23.8367122988563,-10.1261668477447,-1.93037425996493,9.65470830246542
pond,ah,121,nd,7,668,42.63,132,1112,30.6,235,2637,-2.46,504,108,39.99,215,38.77,34.29,39.99,108,H1,1.22,2.64,3.86,8.33592,2.64,4.67496,883,35.68,6.95,10.70386,-42.44942,0.0366970064,170,6,227.316691,55.56,None,Auto,None,71.0562409026184,71.3492316854319,0.498971279763731,0.945645701141876,486.668096006668,625.598558142424,51.6865711313685,37.5532675099417,-27.9130245995666,-109.061668743477,-9.53922201116582,25.6443942270002,11.3512847425586,40.3976709906734,34.9512536916426,-22.8002647478329,-11.4389776819361,33.3096340203198
pond,ah,121,nd,7,689,41.13,166,1164,27.77,313,2662,0.96,529,108,40.52,237,38.99,35.53,40.52,108,H1,1.52,0.61,2.14,5.60487,0.61,2.64417,904,35.79,5.34,8.64744,-39.55774,0.0366970064,170,7,227.335586,66.67,None,Auto,None,71.1646435156684,71.3100407316813,0.499489743680496,0.956772652794103,167.270360122691,638.99778356563,34.867935844941,43.1206850128381,-24.5241458087234,-85.5539348792127,19.8098434927919,1.51461822083623,1.13439581172556,26.8244217683827,6.87589220080006,-9.60599371959581,-15.8234964561362,13.8065641596546
pond,ah,121,nd,7,689,41.24,186,1185,28.84,362,2800,4.28,699,108,40.93,237,39.8,36.25,40.93,108,H1,1.14,0.31,1.44,4.99254,0.31,2.34587,904,34.36,6.88,9.8537,-36.64716,0.0366970064,170,8,227.35448,77.78,None,Auto,None,70.9333396175413,71.0316656660423,0.499653696175672,0.969481143433823,433.975112373257,638.492372472919,2.121126875518,46.7500939610517,-30.4887795454717,-85.0021752423488,23.1504038943599,-2.65524788022403,-38.7407652111684,40.3863100273027,9.12041191610353,-20.2510039853821,-12.91760325162,39.0887944486056
pond,ah,121,nd,7,581,40.58,181,1450,27.52,291,2559,4.24,514,108,41.41,237,40.23,36.78,41.41,108,H1,1.18,-0.83,0.35,3.79706,-0.83,1.20646,926,29.72,10.86,13.2168,-37.17432,0.0366970064,170,9,227.373375,88.89,None,Auto,None,70.654775650365,70.2841914518129,0.501314697440217,0.987740285388792,641.271434389586,615.388349371494,-7.08735009920951,48.0392930200467,-23.5787937467076,-81.4382535647299,47.2152531808687,-8.64820748819698,-45.3597175295993,11.846096526663,30.6797522151849,-6.7390300712873,-4.32487130538793,45.9503765500282
pond,ah,121,nd,7,452,39.76,152,1501,16.41,636,2800,3.22,1176,108,43.62,215,41.47,39.33,43.62,108,H1,2.14,-3.86,-1.71,0.42525,-3.86,-1.79036,991,21.03,18.73,20.50667,-40.4026,0.0366970064,170,10,227.392269,100,None,Auto,None,73.8858117374322,67.405450850361,0.522932631389873,1.02353779683314,363.866852595535,616.941600260924,10.200625672813,74.1416954161648,11.9966928202816,-58.7959083818767,24.637854267739,-3.60126137901772,-53.3510698364146,-9.21162433906586,16.6721082344941,2.01750372817922,-22.2597039768955,17.8597119054889
font,ah,122,nt,7,280,28.88,1179,1766,6.12,516,2625,5.46,595,86,48.84,108,45.92,31.16,48.84,86,H1,7.88,-19.96,-17.04,-2.28344,-19.96,-17.96286,969,6.39,22.49,24.29671,-43.37873,0.0335180858,164,1,228.853141,0,HighF1Corrected,Auto,Shallow,52.2383492724496,67.6318113954583,0.435791100815927,0.958345338110628,360.988286541497,532.77220407106,105.26882843301,61.7717081396981,1.43924059838786,-59.5875757175989,-25.6411763367008,-11.3679211994753,13.991374522873,29.8844033175298,18.669433310791,-30.0205923665357,-22.0725125161472,14.2699615972418
font,ah,122,nt,7,560,40.54,160,951,30,492,2367,9.85,400,108,35.95,215,36.25,31.53,36.25,215,H2,2.51,4.59,4.29,9.0094,4.29,6.4741,991,30,10.54,13.07922,-26.40371,0.0335180858,164,2,228.871342,11.11,None,Auto,None,64.3468914520927,72.0958585217693,0.471603595386486,0.92396349089611,558.544806602595,636.057426268378,86.1664163942504,14.8907969819728,-3.4879069256211,-83.7689032180985,-64.7334031542257,-34.1793505051334,5.0094440154766,41.6269664364602,20.1063670040836,-4.85434031244169,-31.6835224562175,2.493055416431
font,ah,122,nt,7,646,41.53,134,951,31.92,213,2452,2.75,782,108,37.57,215,37.04,31.7,37.57,108,H1,0.53,3.96,4.49,9.83272,3.96,6.00364,969,31.92,9.61,14.66384,-34.82121,0.0335180858,164,3,228.889544,22.22,None,Auto,None,68.5904523691952,71.5211861197813,0.489541433594695,0.928967539165027,644.632492866073,633.709512166907,67.4123873155223,-5.08089937432388,-5.16057144399855,-82.0317695525153,-78.159531587092,4.2581860045473,18.3379987725484,34.687345556716,40.9895076459445,-1.83876911879429,-27.8183695471243,15.144370773623
font,ah,122,nt,7,646,40.6,146,1011,31.99,269,2552,-7.23,476,108,37.64,215,36.85,32.09,37.64,108,H1,0.79,2.96,3.75,8.50886,2.96,4.99957,861,31.99,8.61,12.50655,-44.87177,0.0335180858,164,4,228.907745,33.33,None,Auto,None,69.1191764241128,70.1587606743335,0.496267950718261,0.935321009103777,342.33303704756,661.46256040428,59.9469761517928,1.73692519125832,40.1022455915494,-103.229694536136,-68.0852425317452,32.4893683281284,-3.94752299617849,27.252747983971,36.961775714518,-15.9320822093688,-11.2089304859563,2.46861659348301
font,ah,122,nt,7,646,40.77,141,1007,32.63,278,2678,6.36,326,108,37.89,215,37.36,31.98,37.89,108,H1,0.53,2.88,3.41,8.79168,2.88,4.91931,861,32.63,8.14,12.05563,-31.53104,0.0335180858,164,5,228.925947,44.44,None,Auto,None,69.6774415142684,69.5843496436207,0.500334233352428,0.934708280721519,576.063058592791,654.181190041838,36.4459226695958,15.1458185522937,33.5501599836272,-123.068195039587,-65.628047615084,13.2423874514919,12.1265359264209,23.864054627801,31.0442768525375,-12.5014739370189,-8.07636842178996,-0.560154083338114
font,ah,122,nt,7,668,41.06,162,982,33.53,265,2656,3.12,428,108,37.99,215,37.3,31.85,37.99,108,H1,0.69,3.07,3.76,9.20526,3.07,5.11036,883,33.53,7.53,11.70417,-34.86738,0.0335180858,164,6,228.944148,55.56,None,Auto,None,70.0177369380754,69.4524255654194,0.502026639112297,0.93567091755957,666.700289756982,643.051094450273,55.6202444908875,5.19241982274106,25.341547120923,-128.878469934766,-66.4743806714135,19.7895091402952,2.70262662393122,39.2549302510327,38.940097942359,-14.3828799172544,-13.5207823396595,13.3951409028379
font,ah,122,nt,7,668,40.03,169,948,31.4,275,2516,-3.61,483,108,38.54,215,36.99,32.84,38.54,108,H1,1.56,1.49,3.04,7.19478,1.49,3.53227,904,31.4,8.63,12.89299,-42.1542,0.0335180858,164,7,228.962349,66.67,None,Auto,None,70.2216034833988,69.4350573710501,0.502815999278289,0.938446316545878,378.370134371382,659.00103935162,59.839598208618,18.4019013304446,15.2333923244004,-123.047826884353,-33.0841297497221,19.1199355978792,-10.8658536506734,31.2576751912846,35.5378662149502,-20.6535904813375,-18.1454790508969,10.8982666924247
font,ah,122,nt,7,689,39.74,164,995,31.35,288,2523,0.85,890,108,38.8,237,37.5,33.75,38.8,108,H1,1.3,0.94,2.24,5.98734,0.94,2.98213,926,31.35,8.39,12.42078,-37.94839,0.0335180858,164,8,228.980551,77.78,None,Auto,None,70.3378968365189,69.3571567007794,0.503510289415787,0.947775569700807,654.50791260321,658.062110822238,73.4004463482062,7.41436856122328,-8.16051460518356,-113.391783399226,-35.0921106510556,19.3311469367958,-6.99358377772206,18.0346092844485,49.7518412416936,-11.7701964357851,-38.1716886430193,36.9751438850986
font,ah,122,nt,7,581,40.06,177,1077,28.89,344,2562,-5.87,659,108,39.63,237,38.2,35.01,39.63,108,H1,1.43,0.43,1.86,5.04998,0.43,2.46849,926,30.53,9.53,12.92248,-45.50192,0.0335180858,164,9,228.998752,88.89,None,Auto,None,70.1904398215869,68.9687525793955,0.504389531230791,0.965627526346607,265.636941299435,625.60950406224,42.2604755788221,45.9089745867831,4.69681792263157,-120.423803520973,11.7365191651504,26.4913134879293,-14.7507625364217,26.6257339325343,39.5497095716285,-23.5883428792728,-10.9147960626522,33.7024028969222
font,ah,122,nt,7,581,38.04,245,1020,27.48,809,2767,6.21,1344,108,39.73,237,37.63,35.5,39.73,108,H1,2.1,-1.69,0.41,2.53895,-1.69,0.34743,926,27.48,10.56,12.6832,-33.51611,0.0335180858,164,10,229.016954,100,None,Auto,None,70.4878687753673,66.9732888523271,0.512783901953449,1.00125525014635,572.111849264107,604.315347032769,42.9971946139965,65.9389272613664,-7.74344347917103,-98.5020367186682,-13.4737757004081,10.574592925437,-13.6683609862269,-4.03602785849655,45.9424718783514,0.957382613980509,-47.7405843645581,39.982723354736
pant,ae,123,nt,7,452,23.67,587,2011,2.92,717,2547,3.46,452,108,39.69,215,24.89,22.64,39.69,108,H1,14.8,-16.02,-1.22,1.0258,-16.02,-14.00082,1012,2.35,21.32,22.95908,-36.23046,0.0266412634,154,1,230.50646,0,None,Auto,None,62.355981764553,61.0252845012698,0.505392622816888,1.20605639538018,172.292230714363,455.09378716333,-9.05943975226773,143.228602025793,64.6282891122598,-18.5481555995645,0.366829456434624,-19.4109189048278,-14.1896206198657,47.2216782081952,59.6800689158993,5.91884398303547,-4.41677823848253,9.81698474317908
pant,ae,123,nt,7,560,29.18,204,2097,12.89,435,2761,7.65,725,108,38.83,237,34.37,29.78,38.83,108,H1,4.46,-9.65,-5.19,-0.60223,-9.65,-7.62242,1012,17.78,11.4,13.4426,-31.18053,0.0266412634,154,2,230.523567,11.11,None,Auto,None,64.483431520329,63.2485469586417,0.504833889588153,1.11823661446073,600.329433991323,521.090775843683,-28.5671835237559,103.291624546559,48.5348004808675,-22.7857008313955,-17.6352182740931,-47.3868948359132,1.08016222043215,46.5962864226081,44.5717598711632,3.3024352615771,-19.1526272145003,2.78083972616623
pant,ae,123,nt,7,560,30.27,208,1955,8.49,975,2525,7.4,345,108,38.45,215,35.25,30.15,38.45,108,H1,3.2,-8.18,-4.98,0.1216,-8.18,-6.15241,991,20.72,9.55,11.60944,-31.05292,0.0266412634,154,3,230.540674,22.22,None,Auto,None,65.0498726940011,63.7379514351357,0.505093343519609,1.07690661138587,227.870220602701,565.070397731389,12.782735816493,67.729405130271,49.799187142447,-3.39768615568912,-27.4791548329582,-56.0910870274475,9.00584544469588,25.8419380522129,26.5318656518642,7.36537043131122,-35.0292918862709,7.29142656842389
pant,ae,123,nt,7,215,35.62,1538,636,31.3,285,2158,8.23,388,108,38.17,215,35.62,31.52,38.17,108,H1,2.55,-2.55,0,4.09809,-2.55,-0.537,991,21.11,14.51,15.6287,-29.93552,0.0266412634,154,4,230.557781,33.33,None,Auto,None,65.3102623809766,63.8403345396096,0.505690751248602,1.06190623533444,113.105336003508,545.101012238573,53.8045507684273,88.3553917538211,51.3359694048975,-45.7929323861491,3.67431188050068,-28.7948690546785,-14.4780866458766,55.4272459197617,33.969890001274,-5.84061801657073,-25.5014670149883,1.35462882613761
pant,ae,123,nt,7,323,32.07,355,816,26.33,420,2128,5.93,270,108,38.08,215,35.82,32.07,38.08,108,H1,2.27,-6.01,-3.75,-0.00478,-6.01,-3.95796,991,17.5,14.57,16.27302,-32.14564,0.0266412634,154,5,230.574888,44.44,None,Auto,None,65.3816039281531,63.960126796693,0.505495044497603,1.06450786139255,193.757281330325,563.112961689137,64.4457917612232,77.8104273906037,40.6169028742339,-36.2116676112738,1.85483695790049,-20.2724465041154,-23.1142764006224,25.8779101387746,39.9207883267387,-8.6223798559574,-28.538163016387,-2.99508488462036
pant,ae,123,nt,7,323,32.01,380,783,28.76,449,2101,8.53,259,108,38.64,215,35.89,32.01,38.64,108,H1,2.75,-6.63,-3.88,-0.00481,-6.63,-4.58175,991,19.33,12.68,14.20882,-30.10825,0.0266412634,154,6,230.591996,55.56,None,Auto,None,65.7640469821491,64.4527055229955,0.50503522562929,1.06014935187041,268.451395390029,543.678856163823,65.0452654675263,70.2722894495743,26.063297873903,-25.2239745141892,-6.87534866009491,-44.5355529348552,-18.7040675237155,50.7427818234942,60.391379663213,-20.7174685569219,-20.0008958121844,30.835281185522
pant,ae,123,nt,7,560,33.26,163,1992,12.74,375,2856,9.99,402,108,39.14,215,36.01,31.67,39.14,108,H1,3.13,-5.88,-2.75,1.5864,-5.88,-3.85046,1012,21.37,11.89,13.9334,-29.15384,0.0266412634,154,7,230.609103,66.67,None,Auto,None,66.4232793687853,65.1824926720389,0.504714028410401,1.0503290725543,120.293877441195,566.184746300776,6.009091498102,62.9393090778625,59.0200979642593,-21.5841627194317,-0.601737871519778,-34.7991668448255,-11.9703224359646,45.0009753456227,37.3688833187844,-2.52053303219625,-22.4386711025196,10.8097894739731
pant,ae,123,nt,7,560,33.52,175,1942,15.06,318,2845,9.55,353,108,39.45,215,36.27,32.06,39.45,108,H1,3.18,-5.93,-2.75,1.4594,-5.93,-3.90055,991,21.92,11.6,13.70417,-29.899,0.0266412634,154,8,230.62621,77.78,None,Auto,None,66.7475613021367,65.6441103713453,0.504167372905121,1.0441957974147,616.952190005787,570.975308210687,-16.6566618689339,52.7368628244738,49.0569898703105,-29.8088862183325,-24.8092149757458,-37.2654149648261,-6.57770795424534,13.5862850624287,44.0177914867884,33.6206587363854,-26.9010776619719,1.1968238712523
pant,ae,123,nt,7,560,34.15,167,1829,20.44,210,2816,12.67,228,108,39.64,237,36.3,33.45,39.64,108,H1,3.34,-5.49,-2.15,0.70353,-5.49,-3.4608,904,22.76,11.39,13.84253,-26.97247,0.0266412634,154,9,230.643317,88.89,None,Auto,None,67.172238939981,65.9159414281545,0.504719793705014,1.03818191938097,130.933885265869,548.160329539064,-22.4455800403469,87.337876212482,26.0261932156273,-22.6519778677366,21.8228057342268,-39.8891813480609,-5.37054491802361,14.2301211535903,39.168114416509,30.1612643824919,-31.0060470270589,20.7017950385367
pant,ae,123,nt,7,431,33.2,290,1621,10.28,946,3016,2.42,644,108,40.29,215,37.05,34.75,40.29,108,H1,3.24,-7.09,-3.85,-1.54589,-7.09,-5.04975,883,20.27,12.93,14.69734,-37.87147,0.0266412634,154,10,230.660424,100,None,Auto,None,69.6177897693738,64.164476587742,0.520381300639185,1.06532934935785,505.157773145735,545.929703031259,-11.983295323451,117.717897068104,19.1791625355596,-51.5798632653722,18.8676289662596,-38.4731416689656,-48.3247759443595,7.24559235083558,51.4986251308919,18.0646087958258,-12.1381201112303,23.0475975513182
pop,ah,124,oral,7,711,36.96,133,1076,33.01,104,2655,9.34,569,129,35.76,237,33.84,31.01,35.76,129,H1,1.92,1.2,3.12,5.95265,1.2,3.25404,861,30.34,6.62,10.60633,-26.42242,0.0289340881,138,1,232.040633,0,None,Auto,None,48.2548180038729,70.806877644905,0.4052925480435,0.945097209320426,754.831263510411,587.242365295074,-49.1145098021866,35.451402960292,12.9711251493387,-133.898899399157,-39.1904949590424,66.2037697183151,12.7560075521596,39.2549320078841,12.4369127859712,-30.5141326567545,-10.2742839858572,0.873657734143595
pop,ah,124,oral,7,711,37.56,109,1055,31.64,101,2556,11.41,355,108,35.25,237,33.41,29.93,35.25,108,H1,1.85,2.31,4.15,7.62663,2.31,4.34817,947,29.94,7.62,13.17182,-23.83865,0.0289340881,138,2,232.055916,11.11,None,Auto,None,50.3571075754654,72.5906169746361,0.409581452277669,0.916526885824226,414.518726756084,635.0328741246,3.35295834312664,-13.3001761901239,25.5302711423499,-121.857668114027,-44.2891790612051,60.9514695746715,7.01093626130459,23.9366639677489,27.7648226033942,-38.2303839974788,-24.4647706292141,25.9812064316231
pop,ah,124,oral,7,689,39.31,108,1118,33.25,100,2659,10.17,147,108,35.13,237,33.51,30.36,35.13,108,H1,1.61,4.18,5.8,8.94835,4.18,6.21321,926,31.3,8.01,12.41002,-24.95957,0.0289340881,138,3,232.0712,22.22,None,Auto,None,51.0678794567334,73.2248975776188,0.410867635877338,0.904639330645963,350.412576557871,618.695482576434,31.986041933308,-11.6360945158782,5.3755102621499,-111.630265315287,-37.4190533866882,55.4688396453043,36.0234555597017,33.0150789584319,10.0842296714191,-24.8743198309075,-20.8338327734617,16.2039255441739
pop,ah,124,oral,7,689,39.91,107,1110,33.17,93,2710,9.64,195,108,35.18,237,33.48,30.04,35.18,108,H1,1.7,4.73,6.43,9.87485,4.73,6.7643,1034,32.65,7.26,14.50694,-25.53881,0.0289340881,138,4,232.086483,33.33,None,Auto,None,51.0929046732485,73.1363817371943,0.411279064297624,0.908557380653552,817.515709727972,617.448235928101,28.3648527606763,-34.5887475413298,6.09434297531725,-117.625942259095,-61.8328270130764,63.9081067957567,56.3994660515561,27.2866515059908,14.9933318124874,-26.2069318362458,-15.5292195118688,27.7210632187629
pop,ah,124,oral,7,689,39.29,104,1102,32.88,111,2704,13.87,187,108,35.4,237,33.61,29.75,35.4,108,H1,1.78,3.89,5.68,9.53613,3.89,5.92563,1034,30.54,8.75,15.95634,-21.52657,0.0289340881,138,5,232.101766,44.44,None,Auto,None,50.8022912542902,72.882016712135,0.410741605702162,0.91625077519378,722.833363229426,616.357633401771,-43.5722693890258,25.6008473581182,23.660790423358,-146.659356082782,-43.9562914431413,57.0183436032578,14.7329041389906,40.9847286293756,15.1596256049284,-44.7780351000727,-14.9160043999416,25.3946160568586
pop,ah,124,oral,7,689,38.88,107,1110,32.27,113,2701,12.97,267,108,35.55,237,33.65,29.99,35.55,108,H1,1.89,3.33,5.23,8.89089,3.33,5.36528,1034,31.89,6.99,13.79073,-22.57902,0.0289340881,138,6,232.11705,55.56,None,Auto,None,50.4597408983546,72.681334985745,0.409771804705096,0.923504080987474,345.993345938222,610.880957281011,-68.4795422643551,53.2349950897433,17.8338564790662,-141.129329502866,3.61225354126465,33.564335926042,19.2580263629165,28.1014597094714,3.26721466905589,-21.877301028784,-16.2618890819197,10.6502232406566
pop,ah,124,oral,7,689,37.69,127,1106,33.84,95,2664,13.33,251,108,36.09,237,33.35,30.05,36.09,108,H1,2.74,1.6,4.34,7.63853,1.6,3.63566,1034,33.84,3.85,11.20239,-22.76347,0.0289340881,138,7,232.132333,66.67,None,Auto,None,50.0699074706974,72.4595076780788,0.408635815407281,0.932068680104178,316.370900708246,565.691944340341,-39.2518219355648,41.3230466708318,4.43358169924605,-122.017138058293,-2.20271054942897,63.1265026191346,26.1760334538241,44.4915749095553,4.64429360595674,-29.1969002436188,-14.2564156749563,25.4641658139506
